timestamp,pulse_rate,blood_pressure_sys,resp_rate,pupil_diameter_left,pupil_diameter_right,fixation_duration,blink_rate,workload_intensity,gaze_x,gaze_y,alpha_power,theta_power,alpha_theta_ratio,skin_conductance
2025-01-01 08:00:00,82.0315698840747,123.5048978295778,18.642251061880255,4.962867503019114,5.326791877301861,188.41675613654627,11.310531582804046,66.79668471289948,491.89455247720366,340.0230984625776,14.087421366238829,22.353967864157276,0.6301977998647316,11.864159447573673
2025-01-01 08:00:15,91.02268997569703,130.68370902082506,15.907990727401797,5.284909306580917,4.871155639639279,220.81012244265017,12.657819106857206,62.34343994112826,443.4185826986462,356.88083608605484,14.07463883159802,21.20476206535364,0.663748963002726,8.595226390034275
2025-01-01 08:00:30,84.12636974571927,132.6404114175683,17.574224368730164,4.741106145867454,5.305737407608388,204.41884540268163,12.918893303197072,69.31609248033679,536.3921847007863,388.88534797087647,11.081354964475757,19.72337439354722,0.5618386967344279,8.556971416181359
2025-01-01 08:00:45,83.13342374213542,141.39450722359337,18.924210976081042,4.881739052286956,5.105448717699224,188.47216007070844,11.704048840882491,67.65304790966198,429.0220602366411,328.25831200742925,13.695462138148649,19.784775480427562,0.6922222671516857,10.948189631471251
2025-01-01 08:01:00,82.96135650256241,128.33368107761697,18.088296033340555,4.769943943677611,5.187696752059064,234.38167136314172,11.228279243554981,74.39025103113903,428.58442965794274,393.4564798546241,14.757344412816995,21.95168656194638,0.6722647196684696,8.719235247886939
2025-01-01 08:01:15,79.98161674867097,131.71327581124189,19.127265912238,4.859885219124388,5.057851152751604,204.15286980458714,12.896510499475438,66.99025341926466,415.56545038684294,339.8631228969048,12.771550416362398,22.45235605221625,0.5688289632794119,10.405209574087387
2025-01-01 08:01:30,87.41832467783847,137.69730494725016,17.364198967531163,4.853377852354909,5.140912851661183,196.56512678784134,12.5626198205752,49.1236040835538,484.20739068606275,379.8284274180902,13.04811624760908,24.876444091455983,0.5245169365701492,12.005177961789895
2025-01-01 08:01:45,83.52979113080454,126.81107885654833,17.831500531962405,4.87983922162563,4.75227676165274,188.6149201208386,11.574030636507603,77.6160242517132,462.9136296592741,347.54023687110544,15.06867436180562,18.06653232427938,0.8340656685707762,13.298340717041224
2025-01-01 08:02:00,83.1222378429439,122.21356058475327,16.36732053314005,5.436764958993317,4.870207889737366,208.1034615325449,11.769221161177319,55.200603584361,496.7232073918414,341.33891344337593,14.75601160428468,22.568427321348878,0.6538342877939949,14.056485034938133
2025-01-01 08:02:15,80.95226882490175,139.60037029649953,18.084850625321007,5.7382856758937955,4.735121013041964,211.4753235493647,12.491240922534987,66.8689199875688,497.52462016931713,357.4221115575615,12.08412089075176,18.512655121967647,0.6527492037818171,10.94286030641382
2025-01-01 08:02:30,86.681530837431,132.8221121537093,16.362333813039434,4.691964952571651,4.439507336143321,211.1579761086193,13.074227145084752,65.56235245377279,511.53754232832733,321.24855813598873,11.861862457848023,25.027920293258074,0.473945190765344,11.049812569093284
2025-01-01 08:02:45,85.78040534673373,132.90364423649774,18.579511856317787,4.566714016878675,4.507772743756157,230.39951812635826,12.447649193522876,66.51250952813169,472.4741581729347,373.5331304589971,13.516389161928872,24.08345465214781,0.561231324872383,11.895112936006921
2025-01-01 08:03:00,82.13767668938178,128.20992535588994,17.473860982413047,4.925466781286502,4.8031696459910815,207.12074207375764,11.259007521483074,68.76848510285629,457.37747724733424,359.7971859135917,15.77039882482642,24.072221322424383,0.6551285240193254,11.040701525984016
2025-01-01 08:03:15,85.0120717189544,132.72363095490994,18.17261734617776,5.071451194172138,4.775141940655679,239.23013164722767,13.075656587710114,75.85212444521572,477.2231053522226,365.0921610257582,14.449216492614056,21.262322352777637,0.6795690636646969,10.681832380098296
2025-01-01 08:03:30,80.88529063720844,130.35995415766206,17.28142072408189,4.754470450749661,4.184278164388575,220.21637340713553,11.370304505200895,46.665229023053726,494.0860644281483,343.4178086040049,12.976444926960772,22.99691592191126,0.5642689207119694,10.324391060501176
2025-01-01 08:03:45,90.58597462210481,132.54728726942005,19.020114672264903,4.927430107962398,5.1088064161163205,198.72598620964644,13.160478042197838,57.79575870518617,464.1423731076424,417.6869822185927,12.628647229015218,22.852712877511074,0.5526104185837312,12.027966111277289
2025-01-01 08:04:00,84.49090045888335,118.69732597535591,17.318432276213347,5.273845396279353,4.933046944419468,211.84841855671985,12.766080634136351,82.72470664340047,434.9971796873131,411.9617971229377,15.419797382286557,23.76401737655933,0.6488716591116679,11.609199380926688
2025-01-01 08:04:15,86.49736886888786,123.85885292581578,17.459567901695653,4.665770933413679,4.9917045482736935,229.39406953101954,11.464075435862524,67.22685449416277,428.7216072091133,362.7843355795327,14.126465769569526,22.48955347478687,0.6281345596926486,11.91670600649368
