timestamp,pulse_rate,blood_pressure_sys,resp_rate,pupil_diameter_left,pupil_diameter_right,fixation_duration,blink_rate,workload_intensity,gaze_x,gaze_y,alpha_power,theta_power,alpha_theta_ratio,skin_conductance
2025-01-01 08:00:00,67.16083217520911,111.32433163491959,13.416167816715605,3.339392428081179,3.403195756828386,305.24687182666366,17.634439040669598,37.513169546333884,469.80496476794934,388.4971165468813,27.04051437116619,13.520307854078725,1.9999925048310767,4.3712022576978065
2025-01-01 08:00:15,66.22141955016296,114.77701858901814,14.080626736916395,3.5080828634670587,2.9675752558903223,301.98587641523187,19.828176724222995,26.57885990481742,515.8282724229192,383.7363765411372,23.479384768153363,18.272860963617223,1.2849320538750204,4.894814816153892
2025-01-01 08:00:30,73.63215849930445,114.25951942352907,13.98889060672991,3.373162164018039,3.68859657443498,318.3799227257338,18.896404714464662,29.80852098797698,523.8140386299584,365.68081206782824,24.664515754860517,17.473720546334803,1.4115205567960178,6.197673661907289
2025-01-01 08:00:45,61.540397936674324,111.40294050940184,14.05124277704036,3.224607424932263,3.639243441887451,321.801888935869,16.414393421888274,33.429569370981696,508.5491420610899,376.0651974504969,23.21057223753091,14.815596606571438,1.5666309534396943,5.058748308898528
2025-01-01 08:01:00,68.27113518562486,104.4734713734793,13.959261166843374,3.458013556933895,3.2230548581583425,320.1842702763018,17.947300479292245,33.43359773054693,528.8956017921573,387.1791652372255,22.183187445034648,13.029663229781473,1.7025142594884006,5.379255210572145
2025-01-01 08:01:15,63.407562553852294,112.61115913041759,13.991927440862787,3.3475345734515787,3.2759326024789073,321.0130856690847,17.645496004297275,31.9828346773652,469.9498544910232,374.54456058946647,21.7940422279023,15.247573900501866,1.429344915467828,5.126372430965417
2025-01-01 08:01:30,62.85578815909602,109.48515048515095,14.149556378709168,3.6363007220933063,3.4525254105177554,330.0108012724395,18.81426016629859,21.283672713924634,524.3005504591011,385.734279656874,22.31476080737251,17.64598961327311,1.26457973150951,3.781433213649494
2025-01-01 08:01:45,65.09855459146652,113.64937167103353,14.055419412130316,3.5616731949921334,3.519324775093611,309.3063845548744,17.182132880674494,26.236950950026454,510.3977464323359,356.08116307187436,23.37123102483939,11.221707999763966,2.082680374977764,4.765621794646897
2025-01-01 08:02:00,61.272680985227424,107.84954808054117,13.690268372138426,3.334188522053366,2.8139239470909287,320.0089285630831,17.189699814595382,34.10205408419201,480.1052461798845,376.7382641805853,19.979619504689797,15.31462417837114,1.3046104998715564,6.872269699622863
2025-01-01 08:02:15,62.42770756956119,119.12442796652012,13.053774221271677,3.4417431067305837,3.2636536360926587,326.41369357029305,16.187588298546537,28.486086675559648,483.594236703831,364.35176509876504,20.535947443600854,14.064355677089186,1.460141361260785,4.750352275956201
2025-01-01 08:02:30,62.29022349981406,108.95053669945071,14.933729337093686,3.4142584354187693,3.3304383385619794,308.5107685759513,17.5322128201349,26.454995006138216,525.2225040537653,364.9364593973846,21.584408452171896,15.773732246202826,1.368376749096135,6.2513713311835195
2025-01-01 08:02:45,59.820550714042184,108.57466304079429,14.723032601439908,3.1840267108185163,3.7055587150822786,309.896332661128,18.002478826716096,29.3243920521908,498.901329565449,390.49076710365836,23.944264782443245,15.964466842079318,1.499847443657228,5.37116458561101
2025-01-01 08:03:00,60.867013120494086,109.8191600523277,12.602506839672149,3.56201617689882,3.0686770586266165,310.4397749843444,15.85045119337062,23.304508883709605,534.0767330885515,377.0362972992701,20.77025597716796,17.899223523417874,1.1603998324281422,5.271830680820301
2025-01-01 08:03:15,67.33713539785481,114.27965850532954,13.986987177220879,3.4485785684330303,3.1935257444074123,345.7388642642554,17.957804149284858,27.804252973611437,478.0774324760357,391.8919722128519,23.46136645593209,15.520256057005005,1.5116610428178405,6.776222999601847
2025-01-01 08:03:30,67.02640547703321,116.67302526335308,13.994157075326793,3.4825994281648813,3.4475590009861534,300.71839218434235,15.557927658729243,32.099240308158194,489.48228812500713,378.03727604360836,21.633921070508595,13.396312888709078,1.6149160780458096,5.496765791909089
2025-01-01 08:03:45,65.98985424904892,106.21355407108175,13.986003732035279,3.401448110031713,3.5969495566771315,329.3564952892621,18.478422576475513,25.812466167000395,499.79638933621044,376.3728018241843,22.032390002861618,10.751267030948059,2.049283116068114,5.5837580063730945
2025-01-01 08:04:00,65.07108790653223,121.26935235835646,14.279356391237295,3.679780506840444,3.2044569275478016,300.126981562326,17.143472829009163,16.24807528740565,511.1043774363147,369.5158152127376,23.05896853998201,19.480648242197496,1.1836858944987996,6.716227472848949
2025-01-01 08:04:15,68.48396659016419,124.83354273422813,14.34710955819216,3.4000303757545756,3.4102065805390156,337.9762482751256,15.127630237973605,29.558119721484754,497.17645611329766,378.82958544543527,22.762595801698758,14.976766662758733,1.5198604821894093,5.819444168628636
2025-01-01 08:04:30,73.78997208975521,115.12153933754611,14.08243177226756,3.3837913890196285,3.733438624840672,318.5184787321125,16.18559530069693,35.3726109819183,500.3925223042173,369.9089985920065,21.906773404541052,16.050450572512148,1.3648696842229706,5.285988441828222
2025-01-01 08:04:45,63.542757967028244,113.70892368244067,13.687356064724586,3.625926013187143,3.8847614122608505,300.1768427460766,17.257598451073253,33.67741250226363,511.94556388726835,367.4608285949473,21.892683773847498,15.685448793769496,1.3957320610771184,6.486103202020466
2025-01-01 08:05:00,71.14484352674336,109.48389866404251,13.84440253367023,3.466582204905283,3.4831818199168443,308.0373143642544,16.455882354712834,22.788561395717345,511.86701220065055,405.63351748188603,22.526172028649523,15.394252263515595,1.4632845846002271,5.935668528758313
2025-01-01 08:05:15,70.95978501190915,110.39083528836211,14.06362613303122,3.88844332490257,3.495410858081375,300.99468397230504,16.93872032568481,22.35358094588242,535.1788937382818,373.650198689028,19.260245712661,16.61664529202585,1.1590935098015112,6.66177770623993
2025-01-01 08:05:30,61.28828361805608,119.22574606470081,15.987369896246193,3.440509048899094,4.1080779908092655,293.7372773966994,18.889616703894934,37.270466359042665,482.9338042892543,368.9515109256832,24.731407473724584,17.282318705542604,1.4310236893035069,6.163918467958511
2025-01-01 08:05:45,66.46966165824362,122.76439851909204,13.992697823011014,3.227689272741853,3.2533607723029547,285.31274216586223,18.32319093781154,29.069836545574738,510.9512506073064,371.65731192535884,23.049346402352782,15.786273981365905,1.4600878224690763,5.816298879643879
2025-01-01 08:06:00,70.50997513548795,112.66936340181068,16.895298223666487,3.800129834823613,3.835015123756434,327.05535263704473,16.4386364234366,34.22899905291633,508.4436593293803,370.20358234956666,21.959385065223845,14.57829069601382,1.506307256668181,5.306955293870485
2025-01-01 08:06:15,67.23540971556214,113.4739270309703,13.891772504803418,3.7268592008053547,3.631462577507396,292.7196280146199,16.539642759762724,35.30369217448313,490.8600121345612,363.96011013176866,20.826303168075505,13.171037205168311,1.5812196749321512,6.086533722277229
2025-01-01 08:06:30,69.14443676291089,110.10002863124036,14.686067784987989,3.7349689680725056,3.6284771083225054,308.27907907437884,18.194316719478838,35.3578066912674,526.6406620569802,370.0537890051397,17.38448089263612,17.717053060497093,0.9812286971921704,6.502729835520961
2025-01-01 08:06:45,67.67210368072833,112.26382892738663,13.063992435402241,3.5854380563497963,3.6934189328003812,303.4475302485967,17.750229791931773,33.227752722122986,488.0912981899824,380.2573147537429,21.805216043279483,17.415583663817795,1.2520519819603568,5.189766545346534
2025-01-01 08:07:00,68.78407010541085,118.52273330168286,15.433262297806744,3.4060311429237857,3.5641543186573066,299.9602367111144,15.76256870359287,29.915431720576485,493.72931338687135,402.2972448986224,21.097728022489534,17.45245383108647,1.208868863180149,6.120816583612959
2025-01-01 08:07:15,64.63072635612144,117.18034877554358,14.449525076042109,3.538140361718336,3.7437804481315404,287.1003169351927,17.33777483765636,39.45135258636624,511.9457996977939,390.64310990858365,24.916992654245423,15.132848355128512,1.646550078974463,6.535792995931807
2025-01-01 08:07:30,69.39162625885254,118.56048186649673,15.50528120430658,3.4759963091704718,3.5529306797032314,328.90268733144177,17.733729991774137,32.9254200355024,491.55365515161344,395.03398123522635,24.836776299688093,16.01318048132112,1.5510208186724321,5.996984234337402
2025-01-01 08:07:45,68.03877126159507,115.01362506633019,14.76838820373508,3.349744814755585,4.030264725313349,280.88525417888684,13.98604748263423,43.609682294703006,510.20940019438393,377.1809073184648,22.581279649462235,17.788972655895055,1.2693976254991357,7.746002129080109
2025-01-01 08:08:00,69.85788203256976,114.01397507107968,13.755667132143559,3.554561505622048,3.5069144684236813,287.30102837939353,16.53704792527704,31.94632192582637,506.30843999103337,349.2324370816219,23.009393284993656,17.81075292361138,1.2918821222032977,6.71450018533015
2025-01-01 08:08:15,67.87053016653161,118.13506965586281,15.021165183244703,4.016855503903902,3.3844717103876514,308.33531581168484,17.1558028574392,40.71531124477187,473.4899694889598,377.7653387146516,24.647136345002373,17.18245334562839,1.4344363897995493,6.088245775845227
2025-01-01 08:08:30,67.73741284929538,114.87853839242457,13.782816549185029,3.7851633013806874,3.5354229660423697,303.166795308519,18.53848971671485,39.32309955339353,488.4721795704808,362.62240938367637,23.528443718118726,19.435193163726694,1.2106102326799386,5.672699102685358
2025-01-01 08:08:45,65.51254767521361,122.16002258131535,16.507866123103508,3.819072177375464,3.5182182921885823,302.3903186394265,16.156886292902907,24.713518600607873,500.3598527268494,359.7963193588768,18.064585382692414,16.077505087394417,1.1235938215846666,7.115147545560689
2025-01-01 08:09:00,65.4153339557998,111.22210854596953,14.686450496082092,3.774221487781459,3.6361003560875345,305.45074277509116,16.634951578680262,29.906611210571338,450.33397287071654,360.1511426683143,22.39668381332983,17.38939527765506,1.2879506995915502,5.93977602210787
2025-01-01 08:09:15,68.33626465459623,114.8366739660183,15.521525427905827,3.3262227673374967,3.3791505343781956,301.04934684683377,16.94822698831382,22.601392385529444,517.4530002264572,385.29046621484497,20.33531512579741,18.564842627841166,1.0953669542720021,5.4861078092890265
2025-01-01 08:09:30,67.19578263424903,116.57035393824347,14.362753179789257,4.075769804426985,3.6678638925478966,296.8296786092035,15.014069661974826,32.44173124872004,507.12979308466373,370.82949521348087,17.325187769467114,19.14360296581519,0.9050118622082151,7.366872203543356
2025-01-01 08:09:45,71.11168641727738,116.21208360309,15.745822572044776,3.672018331667523,3.7464504629040802,312.2042564048336,18.740781715004452,40.043473705563784,504.0467950569939,379.6289411067009,18.582059702017776,16.36517385542153,1.13546362942315,5.5301914544995245
2025-01-01 08:10:00,70.63828853562684,104.87342952198814,15.05311756103559,3.950336612456642,3.7168826826505796,288.3927632529359,16.27294841827365,33.05797190964114,508.3998729645505,421.23425270173993,21.688106959011694,18.883376992016586,1.1485290458470896,6.903504155445128
2025-01-01 08:10:15,70.72641411242735,121.13392718958079,15.513303577337304,3.5960279656639504,3.6021756829283578,313.67979705853145,15.390687934551405,29.47018406806788,469.2650412701879,393.25539019308707,21.478247473068155,15.037227320499179,1.428338284398241,4.678891071806634
2025-01-01 08:10:30,71.0590983474398,123.32042378282698,16.357247060486735,3.3848017421872427,3.694860662090242,280.15481146550775,17.144576700217268,27.385314361158112,510.206998973517,333.42886756545954,17.11093653876828,15.0353868741382,1.138044313858006,5.717424227786313
